,0
32360,60
32361,60
32362,60
32363,60
32364,60
32365,60
32366,60
32367,60
32368,60
32369,60
32370,60
32371,60
32372,60
32373,60
32374,120
32375,60
32376,60
32377,60
32378,60
32379,60
32380,60
32381,60
32382,60
32383,60
32384,60
32385,60
32386,60
32387,60
32388,60
32389,60
32390,60
32391,60
32392,60
32393,60
32394,60
32395,60
32396,60
32397,60
32398,60
32399,60
32400,60
32401,60
32402,60
32403,60
32404,60
32405,60
32406,30
32407,60
32408,30
32409,50
32410,63
32411,120
32412,60
32413,60
32414,0
32415,60
32416,60
32417,60
32418,60
32419,60
32420,60
32421,60
32422,30
32423,60
32424,30
32425,50
32426,63
32427,120
32428,60
32429,60
32430,0
32431,120
32432,60
32433,60
32434,120
32435,60
32436,60
32437,60
32438,120
32439,60
32440,60
32441,60
32442,120
32443,60
32444,60
32445,120
32446,60
32447,60
32448,120
32449,60
32450,60
32451,120
32452,60
32453,60
32454,120
32455,60
32456,60
32457,120
32458,60
32459,60
32460,120
32461,60
32462,120
32463,60
32464,60
32465,60
32466,120
32467,60
32468,60
32469,120
32470,60
32471,60
32472,120
32473,60
32474,60
32475,120
32476,60
32477,60
32478,60
32479,60
32480,60
32481,60
32482,60
32483,60
32484,60
32485,120
32486,60
32487,60
32488,120
32489,60
32490,60
32491,120
32492,60
32493,60
32494,120
32495,60
32496,60
32497,120
32498,60
32499,60
32500,120
32501,60
32502,60
32503,60
32504,120
32505,60
32506,60
32507,120
32508,120
32509,120
32510,60
32511,120
32512,60
32513,60
32514,300
32515,120
32516,60
32517,120
32518,120
32519,60
32520,120
32521,120
32522,120
32523,0
32524,120
32525,120
32526,120
32527,60
32528,480
32529,480
32530,480
32531,60
32532,60
32533,60
32534,240
32535,120
32536,60
32537,60
32538,120
32539,60
32540,60
32541,120
32542,60
32543,60
32544,120
32545,60
32546,60
32547,120
32548,60
32549,60
32550,120
32551,60
32552,60
32553,120
32554,60
32555,120
32556,60
32557,60
32558,120
32559,60
32560,60
32561,120
32562,60
32563,60
32564,120
32565,60
32566,60
32567,120
32568,60
32569,60
32570,120
32571,60
32572,60
32573,120
32574,60
32575,60
32576,120
32577,60
32578,60
32579,120
32580,60
32581,60
32582,60
32583,120
32584,60
32585,60
32586,120
32587,60
32588,60
32589,120
32590,60
32591,60
32592,120
32593,60
32594,60
32595,120
32596,60
32597,60
32598,120
32599,60
32600,60
32601,120
32602,60
32603,120
32604,60
32605,60
32606,60
32607,120
32608,60
32609,60
32610,120
32611,60
32612,60
32613,120
32614,60
32615,60
32616,120
32617,60
32618,60
32619,120
32620,60
32621,60
32622,120
32623,60
32624,60
32625,120
32626,60
32627,120
32628,60
32629,60
32630,60
32631,60
32632,60
32633,60
32634,60
32635,60
32636,60
32637,60
32638,60
32639,60
32640,60
32641,60
32642,60
32643,60
32644,60
32645,60
32646,60
32647,120
32648,60
32649,60
32650,60
32651,60
32652,60
32653,60
32654,60
32655,60
32656,60
32657,60
32658,60
32659,60
32660,60
32661,60
32662,60
32663,60
32664,60
32665,60
32666,60
32667,60
32668,60
32669,60
32670,60
32671,60
32672,120
32673,60
32674,60
32675,60
32676,60
32677,60
32678,60
32679,60
32680,60
32681,60
32682,60
32683,60
32684,60
32685,60
32686,60
32687,60
32688,60
32689,60
32690,60
32691,60
32692,60
32693,60
32694,60
32695,60
32696,60
32697,60
32698,60
32699,60
32700,60
32701,60
32702,60
32703,60
32704,30
32705,60
32706,30
32707,50
32708,63
32709,120
32710,60
32711,60
32712,0
32713,60
32714,60
32715,60
32716,60
32717,60
32718,60
32719,60
32720,30
32721,60
32722,30
32723,50
32724,63
32725,120
32726,60
32727,60
32728,0
32729,120
32730,60
32731,60
32732,120
32733,60
32734,60
32735,60
32736,120
32737,60
32738,60
32739,60
32740,120
32741,60
32742,60
32743,120
32744,60
32745,60
32746,120
32747,60
32748,60
32749,120
32750,60
32751,60
32752,120
32753,60
32754,60
32755,120
32756,60
32757,60
32758,120
32759,60
32760,120
32761,60
32762,60
32763,60
32764,120
32765,60
32766,60
32767,120
32768,60
32769,60
32770,120
32771,60
32772,60
32773,120
32774,60
32775,60
32776,60
32777,60
32778,60
32779,60
32780,60
32781,60
32782,60
32783,120
32784,60
32785,60
32786,120
32787,60
32788,60
32789,120
32790,60
32791,60
32792,120
32793,60
32794,60
32795,120
32796,60
32797,60
32798,120
32799,60
32800,60
32801,60
32802,120
32803,60
32804,60
32805,120
32806,120
32807,120
32808,60
32809,120
32810,60
32811,60
32812,300
32813,120
32814,60
32815,120
32816,120
32817,60
32818,120
32819,120
32820,120
32821,0
32822,120
32823,120
32824,120
32825,60
32826,470
32827,470
32828,470
32829,60
32830,60
32831,60
32832,230
32833,120
32834,60
32835,60
32836,120
32837,60
32838,60
32839,120
32840,60
32841,60
32842,120
32843,60
32844,60
32845,120
32846,60
32847,60
32848,120
32849,60
32850,60
32851,120
32852,60
32853,120
32854,60
32855,60
32856,120
32857,60
32858,60
32859,120
32860,60
32861,60
32862,20
32863,60
32864,20
32865,20
32866,60
32867,60
32868,120
32869,60
32870,60
32871,120
32872,60
32873,60
32874,120
32875,60
32876,60
32877,20
32878,60
32879,20
32880,20
32881,60
32882,60
32883,120
32884,60
32885,60
32886,60
32887,120
32888,60
32889,60
32890,120
32891,60
32892,60
32893,120
32894,60
32895,60
32896,120
32897,60
32898,60
32899,120
32900,60
32901,60
32902,120
32903,60
32904,60
32905,120
32906,60
32907,120
32908,60
32909,60
32910,120
32911,60
32912,60
32913,120
32914,60
32915,60
32916,20
32917,60
32918,20
32919,20
32920,60
32921,60
32922,120
32923,60
32924,60
32925,120
32926,60
32927,60
32928,120
32929,60
32930,60
32931,20
32932,60
32933,20
32934,20
32935,60
32936,60
32937,120
32938,60
32939,60
32940,60
32941,120
32942,60
32943,60
32944,120
32945,60
32946,60
32947,120
32948,60
32949,60
32950,120
32951,60
32952,60
32953,120
32954,60
32955,60
32956,120
32957,60
32958,60
32959,120
32960,60
32961,120
32962,60
32963,60
32964,60
32965,120
32966,60
32967,60
32968,120
32969,60
32970,60
32971,120
32972,60
32973,60
32974,120
32975,60
32976,60
32977,120
32978,60
32979,60
32980,120
32981,60
32982,60
32983,120
32984,60
32985,120
32986,60
32987,60
32988,60
32989,60
32990,60
32991,60
32992,60
32993,60
32994,60
32995,60
32996,60
32997,60
32998,60
32999,60
33000,60
33001,60
33002,60
33003,60
33004,60
33005,120
33006,60
33007,60
33008,120
33009,60
33010,60
33011,120
33012,60
33013,120
33014,60
33015,60
33016,60
33017,60
33018,60
33019,60
33020,60
33021,60
33022,60
33023,60
33024,60
33025,60
33026,60
33027,60
33028,60
33029,60
33030,60
33031,60
33032,60
33033,120
33034,60
33035,60
33036,120
33037,60
33038,60
33039,120
33040,60
33041,120
33042,60
33043,60
33044,120
33045,60
33046,60
33047,120
33048,60
33049,60
33050,120
33051,60
33052,60
33053,120
33054,60
33055,60
33056,120
33057,60
33058,60
33059,120
33060,60
33061,60
33062,120
33063,60
33064,60
33065,120
33066,60
33067,60
33068,60
33069,120
33070,60
33071,60
33072,120
33073,60
33074,60
33075,120
33076,60
33077,60
33078,120
33079,60
33080,60
33081,120
33082,60
33083,60
33084,120
33085,60
33086,60
33087,120
33088,60
33089,120
33090,60
33091,60
33092,60
33093,120
33094,60
33095,60
33096,120
33097,60
33098,60
33099,120
33100,60
33101,60
33102,120
33103,60
33104,60
33105,120
33106,60
33107,60
33108,120
33109,60
33110,60
33111,60
33112,60
33113,60
33114,60
33115,120
33116,60
33117,60
33118,120
33119,60
33120,60
33121,120
33122,60
33123,60
33124,120
33125,60
33126,60
33127,120
33128,60
33129,60
33130,120
33131,60
33132,60
33133,60
33134,60
33135,60
33136,60
33137,120
33138,60
33139,60
33140,120
33141,60
33142,60
33143,120
33144,60
33145,60
33146,120
33147,60
33148,60
33149,120
33150,60
33151,60
33152,120
33153,60
33154,60
33155,60
33156,60
33157,60
33158,60
33159,60
33160,60
33161,300
33162,60
33163,60
33164,120
33165,60
33166,60
33167,540
33168,60
33169,60
33170,60
33171,60
33172,60
33173,60
33174,60
33175,60
33176,60
33177,60
33178,60
33179,60
33180,60
33181,60
33182,60
33183,240
33184,60
33185,0
33186,60
33187,60
33188,60
33189,60
33190,60
33191,60
33192,120
33193,60
33194,60
33195,120
33196,60
33197,60
33198,120
33199,60
33200,60
33201,120
33202,60
33203,60
33204,120
33205,60
33206,60
33207,120
33208,60
33209,60
33210,120
33211,60
33212,120
33213,60
33214,60
33215,60
33216,60
33217,60
33218,60
33219,120
33220,60
33221,60
33222,60
33223,0
33224,120
33225,120
33226,120
33227,120
33228,120
33229,120
33230,60
33231,480
33232,480
33233,480
33234,60
33235,60
33236,60
33237,60
33238,240
33239,120
33240,60
33241,60
33242,120
33243,60
33244,60
33245,120
33246,60
33247,60
33248,120
33249,60
33250,60
33251,120
33252,60
33253,60
33254,120
33255,60
33256,60
33257,120
33258,60
33259,120
33260,60
33261,60
33262,120
33263,60
33264,60
33265,120
33266,60
33267,60
33268,20
33269,60
33270,20
33271,20
33272,60
33273,60
33274,120
33275,60
33276,60
33277,120
33278,60
33279,60
33280,120
33281,60
33282,60
33283,20
33284,60
33285,20
33286,20
33287,60
33288,60
33289,120
33290,60
33291,60
33292,60
33293,120
33294,60
33295,60
33296,120
33297,60
33298,60
33299,120
33300,60
33301,60
33302,120
33303,60
33304,60
33305,120
33306,60
33307,60
33308,120
33309,60
33310,60
33311,120
33312,60
33313,120
33314,60
33315,60
33316,120
33317,60
33318,60
33319,120
33320,60
33321,60
33322,20
33323,60
33324,20
33325,20
33326,60
33327,60
33328,120
33329,60
33330,60
33331,120
33332,60
33333,60
33334,120
33335,60
33336,60
33337,20
33338,60
33339,20
33340,20
33341,60
33342,60
33343,120
33344,60
33345,60
33346,60
33347,120
33348,60
33349,60
33350,120
33351,60
33352,60
33353,120
33354,60
33355,60
33356,120
33357,60
33358,60
33359,120
33360,60
33361,60
33362,120
33363,60
33364,60
33365,120
33366,60
33367,120
33368,60
33369,60
33370,60
33371,120
33372,60
33373,60
33374,120
33375,60
33376,60
33377,120
33378,60
33379,60
33380,120
33381,60
33382,60
33383,120
33384,60
33385,60
33386,120
33387,60
33388,60
33389,120
33390,60
33391,120
33392,60
33393,60
33394,60
33395,60
33396,60
33397,60
33398,60
33399,60
33400,60
33401,60
33402,60
33403,60
33404,60
33405,60
33406,60
33407,60
33408,60
33409,60
33410,60
33411,120
33412,60
33413,60
33414,120
33415,60
33416,60
33417,120
33418,60
33419,120
33420,60
33421,60
33422,60
33423,60
33424,60
33425,60
33426,60
33427,60
33428,60
33429,60
33430,60
33431,60
33432,60
33433,60
33434,60
33435,60
33436,60
33437,60
33438,60
33439,120
33440,60
33441,60
33442,120
33443,60
33444,60
33445,120
33446,60
33447,120
33448,60
33449,60
33450,120
33451,60
33452,60
33453,120
33454,60
33455,60
33456,120
33457,60
33458,60
33459,120
33460,60
33461,60
33462,120
33463,60
33464,60
33465,120
33466,60
33467,60
33468,120
33469,60
33470,60
33471,120
33472,60
33473,60
33474,60
33475,120
33476,60
33477,60
33478,120
33479,60
33480,60
33481,120
33482,60
33483,60
33484,120
33485,60
33486,60
33487,120
33488,60
33489,60
33490,120
33491,60
33492,60
33493,120
33494,60
33495,120
33496,60
33497,60
33498,60
33499,120
33500,60
33501,60
33502,120
33503,60
33504,60
33505,120
33506,60
33507,60
33508,120
33509,60
33510,60
33511,120
33512,60
33513,60
33514,120
33515,60
33516,60
33517,60
33518,60
33519,60
33520,60
33521,120
33522,60
33523,60
33524,120
33525,60
33526,60
33527,120
33528,60
33529,60
33530,120
33531,60
33532,60
33533,120
33534,60
33535,60
33536,120
33537,60
33538,60
33539,60
33540,60
33541,60
33542,60
33543,120
33544,60
33545,60
33546,120
33547,60
33548,60
33549,120
33550,60
33551,60
33552,120
33553,60
33554,60
33555,120
33556,60
33557,60
33558,120
33559,60
33560,60
33561,60
33562,60
33563,60
33564,60
33565,60
33566,60
33567,300
33568,60
33569,60
33570,120
33571,60
33572,60
33573,540
33574,60
33575,60
33576,60
33577,60
33578,60
33579,60
33580,60
33581,60
33582,60
33583,60
33584,60
33585,60
33586,60
33587,60
33588,60
33589,240
33590,60
33591,0
33592,60
33593,60
33594,60
33595,60
33596,60
33597,60
33598,120
33599,60
33600,60
33601,120
33602,60
33603,60
33604,120
33605,60
33606,60
33607,120
33608,60
33609,60
33610,120
33611,60
33612,60
33613,120
33614,60
33615,60
33616,120
33617,60
33618,120
33619,60
33620,60
33621,60
33622,60
33623,60
33624,60
33625,120
33626,60
33627,60
33628,60
33629,0
33630,120
33631,120
33632,120
33633,120
33634,120
33635,120
33636,60
33637,480
33638,480
33639,480
33640,60
33641,60
33642,60
33643,60
33644,240
33645,120
33646,120
33647,120
33648,120
33649,60
33650,50
33651,22
33652,22
33653,22
33654,22
33655,22
33656,22
33657,22
33658,22
33659,30
33660,30
33661,240
33662,120
33663,120
33664,120
33665,120
33666,120
33667,120
33668,60
33669,60
33670,60
33671,60
33672,60
33673,60
33674,60
33675,180
33676,60
33677,60
33678,60
33679,60
33680,60
33681,60
33682,60
33683,60
33684,60
33685,60
33686,60
33687,60
33688,60
33689,240
33690,120
33691,590
33692,60
33693,240
33694,240
33695,120
33696,120
33697,120
33698,120
33699,60
33700,60
33701,60
33702,60
33703,0
33704,60
33705,60
33706,60
33707,0
33708,60
33709,120
33710,120
33711,360
33712,240
33713,60
33714,60
33715,120
33716,120
33717,360
33718,60
33719,60
33720,360
33721,60
33722,60
33723,360
33724,0
33725,120
33726,120
33727,120
33728,120
33729,510
33730,120
33731,60
33732,100
33733,120
33734,120
33735,120
33736,120
33737,60
33738,60
33739,240
33740,240
33741,120
33742,120
33743,120
33744,120
33745,120
33746,0
33747,120
33748,120
33749,240
33750,120
33751,120
33752,120
33753,120
33754,120
33755,240
33756,120
33757,240
33758,120
33759,60
33760,60
33761,60
33762,60
33763,60
33764,60
33765,180
33766,60
33767,240
33768,120
33769,240
33770,120
33771,60
33772,60
33773,0
33774,60
33775,60
33776,60
33777,0
33778,60
33779,120
33780,120
33781,360
33782,60
33783,60
33784,360
33785,60
33786,60
33787,360
33788,0
33789,120
33790,120
33791,120
33792,60
33793,60
33794,60
33795,60
33796,0
33797,60
33798,60
33799,60
33800,0
33801,60
33802,60
33803,60
33804,0
33805,60
33806,60
33807,60
33808,0
33809,60
33810,60
33811,60
33812,0
33813,60
33814,240
33815,60
33816,60
33817,60
33818,60
33819,60
33820,120
33821,22
33822,22
33823,22
33824,22
33825,22
33826,25
33827,60
33828,50
33829,120
33830,120
33831,120
33832,120
33833,600
33834,120
33835,120
33836,120
33837,590
33838,120
33839,120
33840,120
33841,240
33842,300
33843,60
33844,0
33845,60
33846,60
33847,60
33848,0
33849,60
33850,0
33851,60
33852,0
33853,60
33854,60
33855,60
33856,0
33857,60
33858,0
33859,60
33860,0
33861,60
33862,60
33863,60
33864,0
33865,60
33866,0
33867,60
33868,0
33869,60
33870,60
33871,60
33872,60
33873,60
33874,120
33875,120
33876,120
33877,180
33878,60
33879,60
33880,60
33881,60
33882,60
33883,0
33884,60
33885,60
33886,60
33887,0
33888,60
33889,60
33890,60
33891,0
33892,60
33893,60
33894,60
33895,0
33896,60
33897,60
33898,60
33899,0
33900,60
33901,120
33902,120
33903,120
33904,120
33905,120
33906,120
33907,120
33908,120
33909,120
33910,120
33911,120
33912,120
33913,120
33914,60
33915,50
33916,22
33917,22
33918,22
33919,22
33920,22
33921,22
33922,22
33923,22
33924,30
33925,30
33926,240
33927,120
33928,120
33929,120
33930,120
33931,120
33932,60
33933,60
33934,0
33935,60
33936,60
33937,60
33938,0
33939,60
33940,120
33941,120
33942,480
33943,240
33944,960
33945,120
33946,120
33947,120
33948,60
33949,50
33950,22
33951,22
33952,22
33953,22
33954,22
33955,22
33956,22
33957,22
33958,30
33959,30
33960,240
33961,120
33962,120
33963,120
33964,120
33965,120
33966,120
33967,60
33968,60
33969,60
33970,60
33971,60
33972,60
33973,60
33974,60
33975,180
33976,60
33977,60
33978,60
33979,60
33980,60
33981,60
33982,60
33983,60
33984,60
33985,60
33986,60
33987,60
33988,240
33989,120
33990,240
33991,120
33992,240
33993,120
33994,60
33995,60
33996,0
33997,60
33998,60
33999,60
34000,0
34001,60
34002,240
34003,120
34004,240
34005,120
34006,240
34007,120
34008,300
34009,60
34010,60
34011,60
34012,240
34013,120
34014,120
34015,120
34016,120
34017,0
34018,60
34019,60
34020,60
34021,60
34022,60
34023,60
34024,60
34025,60
34026,60
34027,120
34028,60
34029,60
34030,60
34031,60
34032,60
34033,60
34034,60
34035,60
34036,60
34037,60
34038,60
34039,240
34040,360
34041,120
34042,120
34043,120
34044,120
34045,120
34046,120
34047,120
34048,120
34049,120
34050,120
34051,120
34052,120
34053,120
34054,60
34055,60
34056,0
34057,22
34058,22
34059,22
34060,22
34061,22
34062,22
34063,22
34064,30
34065,30
34066,240
34067,120
34068,120
34069,120
34070,120
34071,120
34072,60
34073,60
34074,0
34075,60
34076,60
34077,60
34078,0
34079,60
34080,240
34081,120
34082,240
34083,120
34084,240
34085,120
34086,240
34087,120
34088,540
34089,60
34090,60
34091,60
34092,60
34093,60
34094,60
34095,60
34096,60
34097,60
34098,120
34099,120
34100,0
34101,300
34102,60
34103,60
34104,60
34105,240
34106,120
34107,180
34108,120
34109,120
34110,120
34111,120
34112,600
34113,120
34114,120
34115,120
34116,120
34117,120
34118,300
34119,60
34120,0
34121,60
34122,0
34123,60
34124,0
34125,60
34126,480
34127,480
34128,480
34129,240
34130,120
34131,120
34132,120
34133,120
34134,60
34135,50
34136,22
34137,22
34138,22
34139,22
34140,22
34141,22
34142,22
34143,22
34144,30
34145,30
34146,240
34147,120
34148,120
34149,120
34150,120
34151,120
34152,120
34153,0
34154,120
34155,120
34156,240
34157,120
34158,120
34159,120
34160,120
34161,120
34162,240
34163,120
34164,240
34165,120
34166,60
34167,60
34168,60
34169,60
34170,60
34171,60
34172,180
34173,60
34174,240
34175,120
34176,240
34177,120
34178,240
34179,120
34180,60
34181,60
34182,0
34183,60
34184,60
34185,60
34186,0
34187,60
34188,960
34189,120
34190,120
34191,120
34192,120
34193,60
34194,60
34195,0
34196,22
34197,22
34198,22
34199,22
34200,22
34201,22
34202,22
34203,30
34204,30
34205,240
34206,120
34207,120
34208,120
34209,120
34210,120
34211,120
34212,120
34213,120
34214,120
34215,60
34216,60
34217,0
34218,60
34219,60
34220,60
34221,0
34222,60
34223,120
34224,120
34225,300
34226,60
34227,60
34228,60
34229,60
34230,60
34231,0
34232,60
34233,60
34234,60
34235,0
34236,60
34237,60
34238,60
34239,0
34240,60
34241,60
34242,60
34243,0
34244,60
34245,60
34246,60
34247,0
34248,60
34249,60
34250,60
34251,0
34252,60
34253,120
34254,180
34255,0
34256,60
34257,60
34258,60
34259,60
34260,60
34261,60
34262,60
34263,60
34264,60
34265,60
34266,120
34267,120
34268,240
34269,60
34270,60
34271,60
34272,60
34273,0
34274,60
34275,60
34276,60
34277,0
34278,60
34279,60
34280,60
34281,0
34282,60
34283,60
34284,60
34285,0
34286,60
34287,60
34288,60
34289,0
34290,60
34291,60
34292,60
34293,60
34294,60
34295,60
34296,60
34297,0
34298,60
34299,60
34300,60
34301,0
34302,60
34303,60
34304,60
34305,0
34306,60
34307,60
34308,60
34309,60
34310,60
34311,60
34312,60
34313,60
34314,60
34315,60
34316,60
34317,60
34318,60
34319,60
34320,60
34321,60
34322,60
34323,60
34324,60
34325,180
34326,60
34327,60
34328,60
34329,60
34330,60
34331,60
34332,60
34333,60
34334,60
34335,60
34336,60
34337,120
34338,60
34339,60
34340,120
34341,120
34342,120
34343,120
34344,120
34345,120
34346,120
34347,120
34348,120
34349,120
34350,60
34351,60
34352,0
34353,60
34354,60
34355,60
34356,0
34357,60
34358,60
34359,60
34360,0
34361,60
34362,60
34363,60
34364,0
34365,60
34366,60
34367,60
34368,0
34369,60
34370,60
34371,60
34372,0
34373,60
34374,60
34375,60
34376,0
34377,60
34378,60
34379,60
34380,0
34381,60
34382,100
34383,120
34384,120
34385,120
34386,120
34387,60
34388,60
34389,0
34390,22
34391,22
34392,22
34393,22
34394,22
34395,22
34396,22
34397,30
34398,30
34399,240
34400,120
34401,120
34402,120
34403,120
